id,name,alias,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,origin
XTumDIwf6zaoc-pgvOCDiQ,Martinuka,martinuka-madrid,Seafood Spanish ,40.47409,-3.57741,"Plaza Mayor de Barajas, 12, 28042 Madrid, Spain",34913055966.0,4.0,1,,https://www.yelp.com/biz/martinuka-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/eAR1exlVg9GTJA1nIXTByw/o.jpg,False,,Barajas
9x_0CSqmw0BW5j_J4Wce9w,Burger King,burger-king-madrid-7,Burgers Fast Food ,40.473358,-3.58241,"Avenida de Logroño, 337, 28042 Madrid, Spain",34913010071.0,5.0,1,,https://www.yelp.com/biz/burger-king-madrid-7?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/5sro4a6p-NMM66ldh7FIrw/o.jpg,False,,Barajas
v8CnEmPwnp95t1BV3aZbPQ,"Hostal EL Principe Plaza Hermanos Falco, 4",hostal-el-principe-plaza-hermanos-falco-4-madrid,Restaurants ,40.47369,-3.57799,"Plaza Hermanos Falco y Alvarez de Toledo, 8, 28042 Madrid, Spain",34917477965.0,5.0,2,"Can't speak for the lodging, but we ate in the restaurant and ordered the ternero menu for two. It included a 2.75"" t-bone with fries, green salad, a half.... It says this is a hostel and it is but they have an awesome restaurant. We ordered paella for two (28 Euro). We had a glass of the house red rioja wine..... ",https://www.yelp.com/biz/hostal-el-principe-plaza-hermanos-falco-4-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/gPpmRSOeONWgMPbtwljBAg/o.jpg,False,,Barajas
2fFkmYWjf8yhk0_u9AI5eg,100 Montaditos,100-montaditos-madrid-37,Beer Bar Sandwiches ,40.4917551451927,-3.59218295663595,"Avenida de la Hispanidad, s/n, Terminal T2, 28042 Madrid, Spain",34620243982.0,3.0,7,"The name of the restaurant is an exact description of the menu! 100 Montaditos offers a menu of 100 bite-sized sandwiches (bocadillos) with various fillings.... Located near D61 in true Madrid airport. I'm giving this restaurant 5 stars because what more can you ask for? Super cheap, warm and fresh sandwiches. 

I.... I've had 100 Montaditos in NYC. It wasn't until I showed up in Spain did I realize that it's actually a Spanish chain. Makes sense though.

So when I saw.... ",https://www.yelp.com/biz/100-montaditos-madrid-37?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/ITa3TOlOK0zMPOK22kwMtQ/o.jpg,False,€,Barajas
fNmu0jI1dU2s6SmnCJq4Lw,Mesón Don Fernando,mesón-don-fernando-madrid,Diners Spanish ,40.4709015,-3.5812299,"Calle del Canal de Suez, 1, Barajas, 28042 Madrid, Spain",34917477551.0,5.0,6,"Very average. Saw a bunch of locals seated outside. Wait staff was very helpful. Had the croquettes and spicy potatoes. Both were unspectacular. For a few.... Very helpful staff, very friendly place. Had drinks and dinner for four for 35 euros.. ",https://www.yelp.com/biz/mes%C3%B3n-don-fernando-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/KK7ZiO_dZZn_Bvz_IV_-fg/o.jpg,False,€,Barajas
4iqBoREwrYBB2qDLc3a48A,No Q No,no-q-no-madrid,Mexican Gastropubs Cocktail Bars ,40.4625088,-3.5921,"Calle Bahía de Palma, 7, 28042 Madrid, Spain",34917474736.0,4.0,3,We had one night in Madrid prior to flying back home and found this gem through a little searching. Our hotel was near airport which meant our options were.... ,https://www.yelp.com/biz/no-q-no-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/Sa7klIdB1dcRMgEpcXOuBQ/o.jpg,False,€€,Barajas
1b7ra60hPk71-320OKNv4w,La Bekada,la-bekada-madrid,Spanish Steakhouses ,40.4513207887721,-3.59490207553256,"Calle Catamaran, 3, 28042 Madrid, Spain",34912343355.0,3.0,14,"Great service, and even better food. My family and I were staying at a hotel in the vicinity, and La Bekada stood out among the options nearby. Although we.... Able to accommodate us gringos on a late Sunday night close to airport.  Paella was large in size, but tasty.  Good option for this part of town.  Sangria.... I would not consider this spot a steak house but the food was good for a reasonable price. The Burgers and the appetizers appeared more appealing than the.... ",https://www.yelp.com/biz/la-bekada-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/0iEgkQBFcSauXHBfIHB1Fg/o.jpg,False,€€,Barajas
bWfb2fZbZqT5VMKteEomcw,Sena,sena-madrid,Cafeteria Spanish Tapas Bars ,40.4691315,-3.5809801,"Avenida  de Logroño, 104, 28042 Madrid, Spain",34917473408.0,5.0,1,,https://www.yelp.com/biz/sena-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Barajas
uHGRsK9tCTVxrsjOgzZIKA,Derzu,derzu-madrid,Asian Fusion ,40.4621,-3.59132,"Calle Bahía de Palma, 4, 28042 Madrid, Spain",34912337148.0,4.0,3,#madrid #spain Pretty amazing creative Asian food in Madrid. All the server was pretty nice and gentle and our dishes were flawless.. ,https://www.yelp.com/biz/derzu-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/1DCPm-xkWu8f6g3Pl78G6A/o.jpg,False,,Barajas
b0HfHLIE0myxxuG__IyxrA,Mcdonalds,mcdonalds-madrid-33,Fast Food Burgers ,40.4690587124797,-3.58193817023923,"Avenida de Logroño, 303, 28042 Madrid, Spain",34916016047.0,5.0,1,"Loved this McDonald's! Open air dining and service was prompt. 

If you happen to be staying at the Melia Barajas, it is footsteps away.. ",https://www.yelp.com/biz/mcdonalds-madrid-33?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/RuIo-AosFBns42FG-KLEPw/o.jpg,False,,Barajas
p3T-bdUrcTVuJRJwK4gRPg,Don Fernando,don-fernando-madrid,Spanish ,40.4709,-3.58123,"Calle Canal de Suez, 1, 28042 Madrid, Spain",34917477551.0,4.0,1,,https://www.yelp.com/biz/don-fernando-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,€,Barajas
SOsOh5ly1Ug9IMqVaCw6xA,Caffriccio,caffriccio-madrid,Coffee & Tea ,40.47846,-3.5779,"Aeropuerto Madrid, 28042 Madrid, Spain",,4.0,1,,https://www.yelp.com/biz/caffriccio-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/IR4LOfAFNdJLYyi3eEzdJw/o.jpg,False,,Barajas
EPzw2VdvmCBx28F8XZXmbg,Sushi & Buey,sushi-y-buey-madrid,Japanese Burgers ,40.46991527,-3.58141959,"Avenida de Logroño, 112, 28042 Madrid, Spain",34913056592.0,1.0,7,"While service was good, the food was sub par compared to real Japanese food.  The rice tasted like the ones you can get at supermarkets where I am from.... Ok so trip advisor said that this place was good so we tried it. The food actually made me sick! The fish was not good and the rice was very over cooked. I.... Their sashimi was served at room temperature and the tuna was actually grey. I got sick and finally had to get antibiotics. Great way to start a vacation.. ",https://www.yelp.com/biz/sushi-y-buey-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/FnqlwQ_KrMB7JRlXcy0XfQ/o.jpg,False,€€,Barajas
dJHReVQ3k9s5Voxu8v_ejA,El Porton,el-porton-madrid,General Contractors Restaurants ,40.4735826,-3.582031,"Avenida Logroño 148, 28042 Madrid, Spain",34913295174.0,4.0,1,,https://www.yelp.com/biz/el-porton-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Barajas
2vV2T8qMXIvEsKd9jJfiQw,Koki,koki-madrid,Tapas Bars ,40.47449,-3.57675,"Plaza del Jubilado, 2, 28042 Madrid, Spain",,5.0,1,,https://www.yelp.com/biz/koki-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/CPijgFEqldKOMhY-RpS6ww/o.jpg,False,,Barajas
nWpdjXIr-8LJ4XtCcA4-5Q,Grupo Carolo,grupo-carolo-madrid,Spanish ,40.47522739,-3.58480856,"Calle Del Rey, 41, 28300 Madrid, Spain",,5.0,1,,https://www.yelp.com/biz/grupo-carolo-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Barajas
aA_q5teEqHdDnvpvtYz33w,Lizarran,lizarran-madrid-19,Spanish ,40.4740193576351,-3.57769821323742,"Plaza Hermanos Falco y Álvarez de Toledo, 10, 28042 Madrid, Spain",,1.0,2,"So so - small predictable tapas without any extra special flair. It is ok but if you have little time (as I did) - perhaps try somewhere else.
I had heard.... We gave this one star because the staff were very friendly but the food was not fresh or good. We've been in Spain for 3 weeks and this was our only poor.... ",https://www.yelp.com/biz/lizarran-madrid-19?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/1dwrr4-wWtZohLo9H6YT7g/o.jpg,False,,Barajas
3HG2VAQozafTndSZ6n0AHw,Burger King,burger-king-madrid-48,Burgers ,40.466062,-3.569638,"Avenida de la Hispanidad, s/n, 28042 Madrid, Spain",34620248138.0,3.0,2,"What a satisfying stop for a snack between flights! I got the waffle with ice cream, and I was very pleasantly surprised. Maybe in the US, things are just.... Perhaps what you'd expect from an airport Burger King, but the onion rings were a massive disappointment. I sunk my teeth into my highly anticipated onion.... ",https://www.yelp.com/biz/burger-king-madrid-48?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/HWA7i0OjGtC_Viebyo7s8Q/o.jpg,False,,Barajas
Puix5GQZDHsAGER4PGL5gg,Bar Madrid,bar-madrid-madrid,Dive Bars Coffee & Tea ,40.4719582,-3.5815401,"Avendia Logroño, 124, 28042 Madrid, Spain",,5.0,1,"Not really sure where to start with the review. It's super close to downtown. The people are amazingly friendly, the drinks are great, the food is good..... ",https://www.yelp.com/biz/bar-madrid-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Barajas
zpeVGMTJIX2OvjvzxeD9nQ,La Mary,la-mary-madrid,Mediterranean ,40.4949420307581,-3.56772523373365,"Aeropuerto Madrid Barajas, Terminal 4, 28042 Madrid, Spain",34620263547.0,2.0,13,"This is about the best I can do with scoring this place! To start I had the oxtail croquettes. They were different yet not to bad. The portion size was good.... The service is awful. I had the younger waiter who was such a jerk to everyone in his area. No eye contact, really short, didn't have time for anyone. The.... For a place to get a bite at an airport, they are even more expensive than usual airport prices.  The service was so-so at best.  My wife and I both had.... ",https://www.yelp.com/biz/la-mary-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/E-M3ZY9sP8qvUgA1348EYg/o.jpg,False,€€,Barajas
bQBGyib37kwZkEF1bwAfRQ,La Fontana,la-fontana-madrid-3,Bars Coffee & Tea ,40.46358767,-3.59223822,"Calle Bahía de Palma, 9, 28042 Madrid, Spain",34913295495.0,5.0,3,This is a gem like others you can find in quiet neighborhoods in Spain. Owners are there. And the crew are like family. Honest food. Fair prices. Delectable.... ,https://www.yelp.com/biz/la-fontana-madrid-3?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/m0hOCl_sqwBQ4X9O3ZFDoA/o.jpg,False,,Barajas
hPA3_FBXTnUm4uE1kxmNcw,Sienna,sienna-madrid-2,Pizza ,40.4578624027737,-3.58646750450134,"Avenida de Cantabria, 39, 28042 Madrid, Spain",34913292101.0,4.0,2,,https://www.yelp.com/biz/sienna-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/mS-WwwRJzM4WXMZfQer2Dw/o.jpg,False,€,Barajas
DEIcewNXNSlgqZfquASJ8A,Enrique Tomas,enrique-tomas-madrid-3,Spanish ,40.47739,-3.57677,"Av de la Hispanidad, s/n, Terminal T4, 28042 Madrid, Spain",,5.0,6,"That Serrano ham
Was to die for!!! The baguette was good but a little bit to hard, at least to me. 

Is not a cheap sandwich but the nice presentation and.... My favourite spot at the Madrid airport! So good as a pre-flight meal and great place to pick up amazing Iberico ham for home.. Nixon has been excellent person in attentive person the food quality is over excellent for a airport Enrique Tomas meet a great 5 start criteria.. ",https://www.yelp.com/biz/enrique-tomas-madrid-3?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/K67JoWcX_Fg0KUVY41QWaA/o.jpg,False,,Barajas
-pKj-MwYkwN6cYKV6iJNKg,Urban Grill,urban-grill-madrid,Spanish ,40.4697924536073,-3.56981417441762,"Adolfo Suarez Madrid Aeroporto, Place Terminal T2., Madrid, Spain",34620259754.0,4.0,11,"Madrid was a stopover and I had gotten there at around 8am. I wasn't impressed with this particular airport as there wasn't enough variety in food. My.... This is probably as good as airport food can get. And it's a pretty good deal too!

For less than 20 euros (I can't remember exactly how much), you can get.... Airport dining is typically hit or miss.  Terminal 1 at this airport has limited dining choices especially when you consider places like O'Hare or JFk.  My.... ",https://www.yelp.com/biz/urban-grill-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/Lcq1kYVMWeuBZsIjGGlu6w/o.jpg,False,€€,Barajas
-9s3M2GVNR2WAfO6UVyqLA,El Liberal,el-liberal-madrid,Tapas Bars ,40.4696728,-3.5875086,"Paseo Zurrón, 7, 28042 Madrid, Spain",,3.5,3,,https://www.yelp.com/biz/el-liberal-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Barajas
nVcym3fTImXH30_EFSYV2A,Cafetería El Cuervo,cafetería-el-cuervo-madrid-2,Breakfast & Brunch Cafeteria Tapas/Small Plates ,40.4696799,-3.58851,"Paseo Zurrón, 1, 28042 Madrid, Spain",34917472406.0,4.0,3,When I write a review I first consider the fact that reviews can impact someone's livelihood and I write with the public's interest in mind. That.... ,https://www.yelp.com/biz/cafeter%C3%ADa-el-cuervo-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/8a295wFQPDCia0zCy5A66w/o.jpg,False,,Barajas
3uMY5uUcowND0fqVySq3Cg,Starbucks,starbucks-madrid-48,Cafeteria ,40.4634064737852,-3.56999999999997,"Aeropuerto de Barajas, 28042 Madrid, Spain",,1.0,5,"Open 24 hours for your every need while stranded in the Madrid-Barajas airport.  The menu is the same as back home - so there's no problem with deciding.... One of the employees, Maika, is very rude and unprofessional. I saw her treating customers poorly before me.   She was so rude with me that I has to ask why.... Horrible service.
Long wait.
Mistakes in coffee prep.

I know Starbucks can do better than that!
Hope they will guide the team there how to operate the.... ",https://www.yelp.com/biz/starbucks-madrid-48?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/V5qqit1HQr0I1m4SyDYXOQ/o.jpg,False,€€,Barajas
_eckDVK1_6P2XH0X7B3Hnw,Essenza by Sha,essenza-by-sha-madrid,Juice Bars & Smoothies Food Stands Health Markets ,40.48704,-3.568182,"Aeropuerto Adolfo Suárez Madrid Barajas Terminal 4 SAT, Avenida de la Hispanidad, s/n, 28042 Madrid, Spain",34918268391.0,4.0,1,So I'm not a big fan of the airport in Madrid. Stopped here by way of Sevilla to Philadelphia. You can't miss Essenza as it is one of the few eating options.... ,https://www.yelp.com/biz/essenza-by-sha-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/qPcXNMjEd6gAiiEFSLRGIQ/o.jpg,False,€€€,Barajas
Vax6K7m0bofj1G3sNFMHPA,Eating Point,eating-point-madrid-2,Cafeteria ,40.4710468507318,-3.57123635594569,"Aeropuerto de Madrid Barajas T2, 28042 Madrid, Spain",,2.0,4,"Food is not bad. The worth thing to observe is the payment system/buzzer.  Pretty sleek, but at the end - someone needs to add a buck of paper slips, stamp.... ",https://www.yelp.com/biz/eating-point-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/S9DsZRL1Xz2myuSjdDqF6w/o.jpg,False,€€,Barajas
PSpjHVjXM1ie7aT1yFyvoA,McDonald's,mcdonalds-madrid-30,Burgers Fast Food ,40.4902714158943,-3.59156269580126,"Aeropuerto de Barajas, Terminal 4, 28042 Madrid, Spain",34913338460.0,4.0,3,"Quick service and very reasonable pricing. Got 2 egg breakfast platters with drink and fruit side for under 8€! 

Considering it's an airport, that was a.... ",https://www.yelp.com/biz/mcdonalds-madrid-30?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/kGAESjnbr7pKNAh6Iq5MtA/o.jpg,False,€,Barajas
x1DvpwTl-Wkj2XfzZaFrwQ,Bahía Bistró,bahía-bistró-madrid-2,Spanish ,40.4652214,-3.5927701,"Calle Bahía de Gando, 1, 28042 Madrid, Spain",34914347502.0,4.5,2,,https://www.yelp.com/biz/bah%C3%ADa-bistr%C3%B3-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/Fvu79KbFPL1JXdej7cczXA/o.jpg,False,,Barajas
zkdiONcVXjLpbIpvwhRw8w,Asador Avelino,asador-avelino-madrid,Steakhouses ,40.3721394187008,-3.75517931692711,"Calle Joaquín Turina, 42, 28044 Madrid, Spain",34915084080.0,4.5,3,,https://www.yelp.com/biz/asador-avelino-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/BfjimSlabhxkbDT4k2eudA/o.jpg,False,€€,Carabanchel
CBof9dh2jQPmpP7UkmkGPA,Devinums,devinums-madrid,Wine Bars Spanish ,40.38158,-3.74826,"Avenida de Nuestra Señora de Fátima, 86, 28047 Madrid, Spain",34914628828.0,4.0,2,,https://www.yelp.com/biz/devinums-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/we6hiidyTNKM3v6hcsrsig/o.jpg,False,,Carabanchel
4M5OuwFb0bQR5fIVUpYS6g,Pulpería Caracolería,pulpería-caracolería-madrid-2,Spanish Seafood ,40.38352,-3.74707,"Avenida de Nuestra Señora de Fátima, 55, 28047 Madrid, Spain",34915250220.0,4.0,5,,https://www.yelp.com/biz/pulper%C3%ADa-caracoler%C3%ADa-madrid-2?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/NfTu97EwPOlzfDxDedc0gQ/o.jpg,False,,Carabanchel
H6M_Ie_rh1Su4zp4ZIhU7A,Aynaelda,aynaelda-madrid,Spanish ,40.395977,-3.754116,"Calle los Yébenes, 38, 28047 Madrid, Spain",34917101051.0,4.5,6,,https://www.yelp.com/biz/aynaelda-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/fdWAfbKRw5oVH0IFznPwng/o.jpg,False,€€,Carabanchel
-XVpVNwNhxepiYGbjcYvPA,Passaparola L´Originale,passaparola-l-originale-madrid,Italian ,40.388037,-3.766055,"Calle de Guareña, 10, 28044 Madrid, Spain",34915095091.0,4.5,6,,https://www.yelp.com/biz/passaparola-l-originale-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/u7S9boczgasMCmtaCjsXIw/o.jpg,False,€€,Carabanchel
Q33_3UMUz-TPJEhE_V20Ug,Asador Don Antonio,asador-don-antonio-madrid,Spanish Steakhouses ,40.37048,-3.75322,"Avenida de Carabanchel Alto, 58, 28044 Madrid, Spain",34915084804.0,4.0,1,,https://www.yelp.com/biz/asador-don-antonio-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/nNGDT1sVkY8LchivZbAfuQ/o.jpg,False,,Carabanchel
0pVmqQ_DbqQfrlcse56duQ,Madroñal,madroñal-madrid,Dive Bars Spanish Tapas/Small Plates ,40.37377,-3.75149,"Plaza de la Emperatriz, 12, 28044 Madrid, Spain",34915083943.0,4.0,3,"Always great service here. Amazing for cañas and tapas, not so much for ordering in but I've not BC tried the menu yet.  Always busy but attentive service..... ",https://www.yelp.com/biz/madro%C3%B1al-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/YYNrB3RUL3BQq-KSZ7lpBQ/o.jpg,False,,Carabanchel
y4KOLGu8BWDkagKE2Rm0mg,Botafumeiro,botafumeiro-madrid,Tapas Bars Dive Bars Spanish ,40.38727,-3.73142,"Calle de la Parra, 42, 28025 Madrid, Spain",34914727054.0,4.0,9,Look no further if you're in the Oporto area and in search for some value sized tapas and fresh seafood. The folks here at Botafumeiro will take care of you.... Excellent Service for our party of 7. We tried the best plates and were pleased with the quality. Delicious Cava sparkling and Albariño white wine.... ,https://www.yelp.com/biz/botafumeiro-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/rANBOac3PBoAfvPB_IfIgw/o.jpg,False,€,Carabanchel
r_GxGIW3uxzkIwH_QYvlCQ,El Timón del Terraza,el-timón-del-terraza-madrid-2,Arroceria / Paella Mediterranean ,40.38679,-3.75789,"Calle de Camarena, 254, 28047 Madrid, Spain",34917181650.0,4.5,3,,https://www.yelp.com/biz/el-tim%C3%B3n-del-terraza-madrid-2?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/tZxAM6F-ySlNrhQFvv10cw/o.jpg,False,,Carabanchel
azx2iGoBpiqhFmPkg8ZTlw,La Quietud Tiyoweh,la-quietud-tiyoweh-madrid,Cafeteria Reiki Vegetarian ,40.4112035606139,-3.6949261404143,"Calle San Pedro, 22, 28014 Madrid, Spain",34910222446.0,5.0,12,"Very yummy overall! We ordered the special, and a pitcher of lemonade. We could see the waitress hand squeeze the lemons, with mint and water, and so it was.... Terrific service, waitress spoke great English and was willing to offer suggestions.  Location was excellent with inside and street seating.
Food was.... Delicious!! I highly recommend.  Such a delightful space. And, the people were lovely!. ",https://www.yelp.com/biz/la-quietud-tiyoweh-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/69l27NjfBEzL02l3UB2D0g/o.jpg,False,€€,Carabanchel
