,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
33,Vaca Nostra,5.0,"Paseo de la Castellana, 257, 28046 Madrid, Spain",Steakhouses ,We were in Spain on holiday and received a recommendation from the concierge of the Eurostar Tower Hotel (see review) we were staying at. For those of you.... Incredible view. Good food. Try the home made tacos. I know it's not what you'd expect but they were lovely.. ,vaca-nostra-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/xgGIOz0eayqR-OI7Fhs7Fw/o.jpg,False,11,40.4746278,-3.6873849,"{'address1': 'Paseo de la Castellana, 257', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28046', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Castellana, 257', '28046 Madrid', 'Spain']}",+34 913 78 88 06,,,[],,,,,,,
34,La Canica,5.0,"Avenida de los Andes, 25, 28043 Madrid, Spain",Spanish ,"La Canica had the best food we ate during our 9 days driving around Andalusia & Madrid, and that is saying something.
The artichoke hearts roasted w/olive.... The reason for going to this restaurant was to attend a meeting. It is near the airport. The service is a little slow.  To start we had flat bread with.... This is a great restaurant! Isidro the waiter suggested something for us to drink and eat and let me tell you what we got was delicious!!!!!  Lomo grilled ,.... ",la-canica-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/8xFAeo236w7jIbOIJSl-tw/o.jpg,False,10,40.4560509,-3.6196401,"{'address1': 'Avenida de los Andes, 25', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de los Andes, 25', '28043 Madrid', 'Spain']}",+34 913 20 15 03,La Canica,,[],,,,,,,
35,De María,5.0,"Calle Félix Boix, 5, 28036 Madrid, Spain",Steakhouses ,"Our local coworker took us for a dinner here and I loved the ambiance (open air) and service (attentively yet not intrusive).  The steak was amazing cooked.... We brought the family here on a Sunday night. We arrived at their opening at 9pm. They have great service. I would definitely recommend you trying this.... Was very close to Charmartin train station and stumbled upon it. Very generous portions. Almost missed my train trying to finish meal.
The servers were.... ",de-maría-madrid-7,https://s3-media3.fl.yelpcdn.com/bphoto/VRmN7gUWhbN8-gYZkRGLNA/o.jpg,False,10,40.4634705,-3.68821,"{'address1': 'Calle Félix Boix, 5', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Félix Boix, 5', '28036 Madrid', 'Spain']}",+34 913 59 65 07,De María,,[],,,,,,,
36,Foster's Hollywood,4.0,"Calle de Silvano, 77, 28043 Madrid, Spain",American (Traditional) Burgers ,,fosters-hollywood-madrid-31,https://s3-media2.fl.yelpcdn.com/bphoto/rZG7-u3oTKDiBljYu9P8sw/o.jpg,False,4,40.463078,-3.637289,"{'address1': 'Calle de Silvano, 77', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Silvano, 77', '28043 Madrid', 'Spain']}",+34 917 16 28 95,Foster's Hollywood,,[],,,,,,,
37,Mütte,5.0,"Avenida del Alcalde Conde de Mayalde, 37, Esquina calle Príncipe Carlos, 28050 Madrid, Spain",Asian Fusion ,we are from the United States and we were craving Asian food so he found this place. Didn't really know what to expect. Everything we ordered was delicious.... ,mütte-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/AQs51KUbQIWZqYmxtJUrQQ/o.jpg,False,8,40.4918899,-3.6534709,"{'address1': 'Avenida del Alcalde Conde de Mayalde, 37', 'address2': 'Esquina calle Príncipe Carlos', 'address3': None, 'city': 'Madrid', 'zip_code': '28050', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida del Alcalde Conde de Mayalde, 37', 'Esquina calle Príncipe Carlos', '28050 Madrid', 'Spain']}",+34 913 18 53 29,Mütte,,[],,,,,,,
38,El Rinconcito de Juan,4.0,"Calle de Pradillo, 8, 28002 Madrid, Spain",Tapas Bars ,"Love the huevos rotos con queso azul here; it's great on a chilly night.. Came here because I was at the Bernebeu for a match and didn't want to stay in the area. The food is good, the staff is great and friendly. Try the Tacos de.... ",el-rinconcito-de-juan-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/aPgTaN-fgg_nVXnLBdXAkQ/o.jpg,False,14,40.4485699,-3.6752,"{'address1': 'Calle de Pradillo, 8', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28002', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Pradillo, 8', '28002 Madrid', 'Spain']}",+34 912 20 77 45,El Rinconcito de Juan,,[],,,,,,,
39,Cazorla,5.0,"Calle Castello, 99, 28006 Madrid, Spain",Spanish Andalusian Tapas/Small Plates ,"I just went to this restaurant and the service was really good. It's a perfect restaurant for typical Spanish food, specially for someone visiting. We order.... My fave neighborhood bar--I love it. The staff was immediately warm and friendly when I moved in, they were patient with my Spanish, and made me feel at.... Excellent tapas place, tight space, great food and very friendly service! The owner is very helpful and knowledgeable.. ",cazorla-madrid-8,https://s3-media2.fl.yelpcdn.com/bphoto/Oy55XcyJ2IoTIjQwdPd5XA/o.jpg,False,13,40.4340164,-3.6809025,"{'address1': 'Calle Castello, 99', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28006', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Castello, 99', '28006 Madrid', 'Spain']}",+34 915 62 71 94,Cazorla,,[],,,,,,,
40,New York Burger,3.0,"Paseo de la Castellana, 89, 28046 Madrid, Spain",Burgers ,"Quick and convenient stop for a lunch near our hotel.  Burgers were not overly seasoned, but they were cooked to the correct temp we chose.  Crispy fries.... My favorite burger place. However decided to go for the brisket this time. It was amazing.. Three stars that's should've been four. Ordered the Bronx medium and it came out fairly rare. Probably my own fault, but communication and all. The parts.... ",new-york-burger-madrid-4,https://s3-media2.fl.yelpcdn.com/bphoto/AbfWt9zfHB4vaUS3L6lagg/o.jpg,False,24,40.4501393890249,-3.69156885892153,"{'address1': 'Paseo de la Castellana, 89', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28046', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Castellana, 89', '28046 Madrid', 'Spain']}",+34 917 70 79 82,New York Burger,,[],,,,,,,
41,Nitty Gritty,4.0,"Calle Doctor Fleming, 51, 28036 Madrid, Spain",Modern European Mediterranean Cocktail Bars ,"My favoirite place in Madrid. The staff is so kind and the food is amazing!
Every time we come to Madrid we visit Nitty Gritty and it has always been the.... A neat, well decorated place hidden away on a side street. The atmosphere is very rustic with the selections of table tops, chairs, and silverware. The.... Great place. Food was top-notch (had the sirloin (somillo)) and not too expensive. Decor and ambiance are great, if seemingly trying a *bit* too hard to be.... ",nitty-gritty-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/D3fosJ-Lqmr7OkZKYQrL1Q/o.jpg,False,7,40.4636752082764,-3.68783762015435,"{'address1': 'Calle Doctor Fleming, 51', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Doctor Fleming, 51', '28036 Madrid', 'Spain']}",+34 914 34 73 33,Nitty Gritty,,[],,,,,,,
42,The Knife,5.0,"Calle Arturo Soria, 126, 28043 Madrid, Spain",Steakhouses Argentine ,"On our 2nd to last night on Madrid, we found ourselves at the Knife. Why did we wait so long???

Everything about the place was wonderful. We arrived early.... The Knife was a nice treat. The staff was very friendly and helpful. The meat was outstanding and I definitely had my fill! They had everything under the.... So now I've finally been to this location. Did I mention this restaurant is my most favourite restaurant ever??? Imagine my surprise to find they have a.... ",the-knife-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/FIdGHtmIYZeFUgkap1Q3ZA/o.jpg,False,18,40.4497604,-3.6510601,"{'address1': 'Calle Arturo Soria, 126', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Arturo Soria, 126', '28043 Madrid', 'Spain']}",+34 911 89 80 97,The Knife,,[],,,,,,,
43,Kabuki,4.0,"Avenida del Presidente Carmona, 2, 28020 Madrid, Spain",Japanese ,"Great service and pretty good sushi for Madrid! Nice atmosphere, quiet, chic, good wine and saki list.. Incredibly fresh sushi. Al fresco dining option offered. Fills up quickly with businessmen and women during lunchtime. Strongly recommend making a.... Good food and service. The place was a little noisy for my friends but the service and the food is fantastic. ",kabuki-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/eoTr5F6SA4VA4t_Ur1dKNA/o.jpg,False,17,40.453119,-3.6969753,"{'address1': 'Avenida del Presidente Carmona, 2', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28020', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida del Presidente Carmona, 2', '28020 Madrid', 'Spain']}",+34 914 17 64 15,Kabuki,,[],,,,,,,
44,Santceloni,5.0,"Paseo de la Castellana, 57, 28046 Madrid, Spain",Signature Cuisine ,This is a two star Michelin restaurant. Every morsel of food was delicious. Why four stars? The Sommelier was awful. He seemed like he was bothered to have.... Santceloni was the capstone of our three week vacation through Spain and Portugal and it ended our honeymoon on a high note! The restaurant provided us with.... Restaurant Santceloni is located in the chic Hesperia Hotel. Santceloni holds two Michelin stars.  It was an incredible experience. The dining room was.... ,santceloni-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/TWn5_5Byu5n4ZPwizi2t8w/o.jpg,False,12,40.4595866,-3.689467,"{'address1': 'Paseo de la Castellana, 57', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28046', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Castellana, 57', '28046 Madrid', 'Spain']}",+34 912 10 88 40,Santceloni,,[],,,,,,,
45,Goiko Grill,4.0,"Avenida Alberto Alcocer, 42, 28016 Madrid, Spain",American (Traditional) Burgers ,"Finally a place in Madrid with salt and seasoning on their burgers and fries.

The food is really good here. It is definitely a go to if you're in Madrid.. It is twice as thick as the ""napkin plus"" of ""Brooklyn Burger"", the best hamburger in Korea.
Adding mushrooms to a kevin set is the best combination.
I can.... This is a great spot for a burger. Finding good food in Madrid was a challenge for me. This spot will not disappoint.. ",goiko-grill-madrid-12,https://s3-media2.fl.yelpcdn.com/bphoto/c2hXB50I6C8IJI1ad0KipQ/o.jpg,False,9,40.4584728802727,-3.68106816465038,"{'address1': 'Avenida Alberto Alcocer, 42', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Alberto Alcocer, 42', '28016 Madrid', 'Spain']}",+34 910 60 99 27,Goiko Grill,,[],,,,,,,
46,Asador Donostiarra,4.0,"Calle de la Infanta Mercedes, 79, 28020 Madrid, Spain",Steakhouses Basque Spanish ,"Stayed in Madrid for 8 days. Must have tried 15 different restaurants. NOTHING I MEAN NOTHING compares to A Donoatria. The service, the food THE FOOD!!!!.... Another Madrid gem to be discovered. Bask country style in Madrid financial and business area. Great Menu. Nice and generous portions
Excellent for business.... Great place. The quality of the ingreafiebts is exceptional. Traditional asador Spanish food. Ceremonial serving. Familiar to Real Madrid players.. ",asador-donostiarra-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/tLWs9vS4k_vtCQfdoQywOA/o.jpg,False,29,40.4618550274638,-3.69583844582038,"{'address1': 'Calle de la Infanta Mercedes, 79', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28020', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Infanta Mercedes, 79', '28020 Madrid', 'Spain']}",+34 915 79 08 71,Asador Donostiarra,,[],,,,,,,
47,Rubaiyat,5.0,"Calle de Juan Ramón Jiménez, 37, 28036 Madrid, Spain",Brazilian Steakhouses ,"Great place to eat in the area. Can't say nicer things. Madrid cuisine is hit or miss, one really needs to use Google reviews or Yelp to find that perfect.... Excellent food and excellent service! Mushroom app and then the Kobe beef for two was delicious. Bread and several delicious dipping sauces comes with the.... Rubaiyat is not for tourists.  Here, in the high-rent district, near P. Castilla, you're more likely to run into a PE investor or banker taking his or her.... ",rubaiyat-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/neoJUu7iYGhe4d1ij32zwQ/o.jpg,False,20,40.4612,-3.68679,"{'address1': 'Calle de Juan Ramón Jiménez, 37', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Juan Ramón Jiménez, 37', '28036 Madrid', 'Spain']}",+34 913 59 56 96,Rubaiyat,,[],,,,,,,
48,New York Burger,2.0,"Calle del General Yagüe, 5, 28020 Madrid, Spain",Burgers Steakhouses American (Traditional) ,"I came here with a friend who promised me the best burgers in town. The burgers themselves were decent, but quite frankly were nothing to write home about..... Found this place on a local TV show so decided to give it a shot. Have ordered the Empire State and the Soho, both well done and got a bleeding medium rare.... ",new-york-burger-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/RCSqGCPK2YgHqOnQaLRsyw/o.jpg,False,38,40.4560690983281,-3.69281826683173,"{'address1': 'Calle del General Yagüe, 5', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28020', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del General Yagüe, 5', '28020 Madrid', 'Spain']}",+34 917 70 30 79,New York Burger,,[],,,,,,,
49,Vagalume,4.0,"Calle de Ponzano, 27, 28003 Madrid, Spain",Spanish Tapas/Small Plates ,"We flew into Madrid late on a Friday evening and found ourselves wanting tapas around midnight. This is coming from a girl who is definitely not Spanish and.... This is a nice little tapas and wine bar in Chamberí, just off of José Abascal. The wines are tasty and well-priced, but their pulpo gallego - octopus made.... ",vagalume-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/jV0bvS8Avi9zPrY3bQZA2g/o.jpg,False,10,40.4390437231912,-3.69936209607314,"{'address1': 'Calle de Ponzano, 27', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28003', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Ponzano, 27', '28003 Madrid', 'Spain']}",+34 914 42 87 07,Vagalume,,[],,,,,,,
