,Unnamed: 0,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
49,49,Lavinia 57,3.0,"Calle de Guareña, 7, 28044 Madrid, Spain",Tapas Bars ,,lavinia-57-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/o9qOyhKxVaBWvb2KSkbOmA/o.jpg,False,3,40.38765,-3.7655,"{'address1': 'Calle de Guareña, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Guareña, 7', '28044 Madrid', 'Spain']}",+34 917 06 03 98,€€,,[],,,,,,,
0,0,Asador Avelino,4.5,"Calle Joaquín Turina, 42, 28044 Madrid, Spain",Steakhouses ,,asador-avelino-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/BfjimSlabhxkbDT4k2eudA/o.jpg,False,3,40.3721394187008,-3.75517931692711,"{'address1': 'Calle Joaquín Turina, 42', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Joaquín Turina, 42', '28044 Madrid', 'Spain']}",+34 915 08 40 80,€€,,[],,,,,,,
1,1,Devinums,4.0,"Avenida de Nuestra Señora de Fátima, 86, 28047 Madrid, Spain",Wine Bars Spanish ,,devinums-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/we6hiidyTNKM3v6hcsrsig/o.jpg,False,2,40.38158,-3.74826,"{'address1': 'Avenida de Nuestra Señora de Fátima, 86', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Nuestra Señora de Fátima, 86', '28047 Madrid', 'Spain']}",+34 914 62 88 28,,,[],,,,,,,
2,2,Asador Don Antonio,4.0,"Avenida de Carabanchel Alto, 58, 28044 Madrid, Spain",Spanish Steakhouses ,,asador-don-antonio-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/nNGDT1sVkY8LchivZbAfuQ/o.jpg,False,1,40.37048,-3.75322,"{'address1': 'Avenida de Carabanchel Alto, 58', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Carabanchel Alto, 58', '28044 Madrid', 'Spain']}",+34 915 08 48 04,,,[],,,,,,,
3,3,Botafumeiro,4.0,"Calle de la Parra, 42, 28025 Madrid, Spain",Tapas Bars Dive Bars Spanish ,Look no further if you're in the Oporto area and in search for some value sized tapas and fresh seafood. The folks here at Botafumeiro will take care of you.... Excellent Service for our party of 7. We tried the best plates and were pleased with the quality. Delicious Cava sparkling and Albariño white wine.... ,botafumeiro-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/rANBOac3PBoAfvPB_IfIgw/o.jpg,False,9,40.38727,-3.73142,"{'address1': 'Calle de la Parra, 42', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Parra, 42', '28025 Madrid', 'Spain']}",+34 914 72 70 54,€,,[],,,,,,,
4,4,Passaparola L´Originale,4.5,"Calle de Guareña, 10, 28044 Madrid, Spain",Italian ,,passaparola-l-originale-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/u7S9boczgasMCmtaCjsXIw/o.jpg,False,6,40.388037,-3.766055,"{'address1': 'Calle de Guareña, 10', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Guareña, 10', '28044 Madrid', 'Spain']}",+34 915 09 50 91,€€,,[],,,,,,,
5,5,Madroñal,4.0,"Plaza de la Emperatriz, 12, 28044 Madrid, Spain",Dive Bars Spanish Tapas/Small Plates ,"Always great service here. Amazing for cañas and tapas, not so much for ordering in but I've not BC tried the menu yet.  Always busy but attentive service..... ",madroñal-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/YYNrB3RUL3BQq-KSZ7lpBQ/o.jpg,False,3,40.37377,-3.75149,"{'address1': 'Plaza de la Emperatriz, 12', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza de la Emperatriz, 12', '28044 Madrid', 'Spain']}",+34 915 08 39 43,,,[],,,,,,,
6,6,Pulpería Caracolería,4.0,"Avenida de Nuestra Señora de Fátima, 55, 28047 Madrid, Spain",Spanish Seafood ,,pulpería-caracolería-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/NfTu97EwPOlzfDxDedc0gQ/o.jpg,False,5,40.38352,-3.74707,"{'address1': 'Avenida de Nuestra Señora de Fátima, 55', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Nuestra Señora de Fátima, 55', '28047 Madrid', 'Spain']}",+34 915 25 02 20,,,[],,,,,,,
7,7,Alba,4.0,"Avenida de Nuestra Señora de Fátima, 85, 28047 Madrid, Spain",Tapas Bars ,,alba-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/oA81uiAEWtFmVRtUCiGERw/o.jpg,False,1,40.38035,-3.74835,"{'address1': 'Avenida de Nuestra Señora de Fátima, 85', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Nuestra Señora de Fátima, 85', '28047 Madrid', 'Spain']}",+34 649 97 05 38,,,[],,,,,,,
8,8,Doña Patata,4.5,"Calle Juan Francisco, 5, 28025 Madrid, Spain",Tapas Bars Spanish ,,doña-patata-madrid-3,https://s3-media4.fl.yelpcdn.com/bphoto/qmuK3H64xspoF3DDIt5B2A/o.jpg,False,5,40.387507870385,-3.73161428689859,"{'address1': 'Calle Juan Francisco, 5', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Juan Francisco, 5', '28025 Madrid', 'Spain']}",+34 914 72 75 32,€€,,[],,,,,,,
9,9,Casa Lucio,5.0,"Plaza de la Emperatriz, 13, 28019 Madrid, Spain",Spanish Dive Bars Tapas Bars ,A little away from the tourist traps of the plaza this place has fantastic food.  Prices are not cheap but you get a very high Michelin level meal.. ,casa-lucio-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/lihashJpiobNYvZ3pDRdfg/o.jpg,False,2,40.3733099,-3.75113,"{'address1': 'Plaza de la Emperatriz, 13', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza de la Emperatriz, 13', '28019 Madrid', 'Spain']}",+34 915 08 55 21,,,[],,,,,,,
10,10,Punto de Encuentro,4.5,"Calle de Maqueda, 136, 28024 Madrid, Spain",Tapas Bars Pubs ,,punto-de-encuentro-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/b8eYjFpsc2_qtdCtyoD-Wg/o.jpg,False,8,40.38737,-3.761658,"{'address1': 'Calle de Maqueda, 136', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Maqueda, 136', '28024 Madrid', 'Spain']}",+34 917 19 48 05,€,,[],,,,,,,
11,11,Meraki,4.0,"Av. de Carabanchel Alto 138, 28054 Madrid, Spain",Burgers ,,meraki-madrid,,False,1,40.3636868648163,-3.75392988324165,"{'address1': 'Av. de Carabanchel Alto 138', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['Av. de Carabanchel Alto 138', '28054 Madrid', 'Spain']}",+34 910 52 43 57,,,[],,,,,,,
12,12,Pikondo,3.5,"Calle de Ocaña, 112, 28047 Madrid, Spain",Basque ,,pikondo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/0dm6dp3BtWTtwhWyTWub2g/o.jpg,False,2,40.3871449178572,-3.7519316265199,"{'address1': 'Calle de Ocaña, 112', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Ocaña, 112', '28047 Madrid', 'Spain']}",+34 911 72 07 45,€€,,[],,,,,,,
13,13,Tommy Mel's,3.5,"C.C. Islazul, Calle Calderilla, 1, 28054 Madrid, Spain",Burgers Diners American (Traditional) ,,tommy-mels-madrid-8,https://s3-media1.fl.yelpcdn.com/bphoto/Mh1-iK2_DyMSmlHSZj2Glg/o.jpg,False,3,40.363861,-3.738445,"{'address1': 'C.C. Islazul', 'address2': 'Calle Calderilla, 1', 'address3': '', 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['C.C. Islazul', 'Calle Calderilla, 1', '28054 Madrid', 'Spain']}",+34 915 08 51 08,€,,[],,,,,,,
14,14,Terraza Aeroclub Chillout,4.0,"Carretera Barrio de la Fortuna, 14, 28054 Madrid, Spain",Mediterranean Lounges ,,terraza-aeroclub-chillout-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/nMMqkFOj1HLuQi9_FNNh2Q/o.jpg,False,3,40.3655891,-3.7735,"{'address1': 'Carretera Barrio de la Fortuna, 14', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['Carretera Barrio de la Fortuna, 14', '28054 Madrid', 'Spain']}",+34 915 08 54 45,€,,[],,,,,,,
15,15,El Timón del Terraza,4.5,"Calle de Camarena, 254, 28047 Madrid, Spain",Arroceria / Paella Mediterranean ,,el-timón-del-terraza-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/tZxAM6F-ySlNrhQFvv10cw/o.jpg,False,3,40.38679,-3.75789,"{'address1': 'Calle de Camarena, 254', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Camarena, 254', '28047 Madrid', 'Spain']}",+34 917 18 16 50,,,[],,,,,,,
16,16,El Rincón del Greco,2.0,"Avenida Nuestra Señora de Fátima, 98, 28047 Madrid, Spain",Beer Bar Gastropubs Cocktail Bars ,,el-rincón-del-greco-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/2BwrkiBlwxnjGxAPCieCyQ/o.jpg,False,1,40.3799402,-3.7489596,"{'address1': 'Avenida Nuestra Señora de Fátima, 98', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Nuestra Señora de Fátima, 98', '28047 Madrid', 'Spain']}",+34 658 62 38 48,€,,[],,,,,,,
17,17,American Fries,5.0,"Calle Vía Carpetana, 220, 28047 Madrid, Spain",American (Traditional) ,,american-fries-madrid,,False,1,40.39520502,-3.73836637,"{'address1': 'Calle Vía Carpetana, 220', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Vía Carpetana, 220', '28047 Madrid', 'Spain']}",,,,[],,,,,,,
18,18,Hogar Criado,4.5,"Calle Gesaleico, 20, 28019 Madrid, Spain",Tapas/Small Plates Spanish Tapas Bars ,,hogar-criado-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/6CMWRRp4JhapIZcjaWIjlQ/o.jpg,False,2,40.3942795,-3.72855,"{'address1': 'Calle Gesaleico, 20', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Gesaleico, 20', '28019 Madrid', 'Spain']}",+34 914 71 18 02,€,,[],,,,,,,
19,19,Pizza Pazza,4.0,"Avenida de la Aviación, 73, 28044 Madrid, Spain",Pizza Italian ,,pizza-pazza-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/TPgmfaohWqKCDU5s5Cs2KQ/o.jpg,False,5,40.37438,-3.77153,"{'address1': 'Avenida de la Aviación, 73', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de la Aviación, 73', '28044 Madrid', 'Spain']}",+34 917 06 77 10,€,,[],,,,,,,
20,20,Vukata,3.5,"Calle Maqueda, 138, 28024 Madrid, Spain",Steakhouses ,,vukata-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/R32th8WkXHEFoaAGKxOKgQ/o.jpg,False,2,40.3873596,-3.7616601,"{'address1': 'Calle Maqueda, 138', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Maqueda, 138', '28024 Madrid', 'Spain']}",+34 915 09 85 76,€€,,[],,,,,,,
21,21,El Secreto de Dora,4.0,"Avenida de la Plaza de Toros, 17, 28025 Madrid, Spain",Spanish Tapas Bars ,,el-secreto-de-dora-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/uzbWCWvKcjrjM6cHtYHxnQ/o.jpg,False,4,40.38575,-3.73993,"{'address1': 'Avenida de la Plaza de Toros, 17', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de la Plaza de Toros, 17', '28025 Madrid', 'Spain']}",+34 914 28 41 21,,,[],,,,,,,
22,22,La Codorniz,3.0,"Calle del Pingüino, 1, 28047 Madrid, Spain",Tapas Bars ,,la-codorniz-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/7EIwRmQzf3PK058vSPqZ1g/o.jpg,False,1,40.37939,-3.74941,"{'address1': 'Calle del Pingüino, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Pingüino, 1', '28047 Madrid', 'Spain']}",,,,[],,,,,,,
23,23,La Suegra,5.0,"Calle de Castrogeriz, 18, 28025 Madrid, Spain",Latin American ,,la-suegra-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/j15fs9bvpXkadNyCXI8OqQ/o.jpg,False,2,40.38651,-3.74004,"{'address1': 'Calle de Castrogeriz, 18', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Castrogeriz, 18', '28025 Madrid', 'Spain']}",+34 664 77 00 10,,,[],,,,,,,
24,24,El Rincón de Lola,4.5,"Calle de la Parra, 39, 28025 Madrid, Spain",Tapas Bars ,,el-rincón-de-lola-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/uLtIytU2XdFA5So0zs2Kpg/o.jpg,False,2,40.38709,-3.73132,"{'address1': 'Calle de la Parra, 39', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Parra, 39', '28025 Madrid', 'Spain']}",+34 914 72 78 85,€,,[],,,,,,,
25,25,La Tagliatella,5.0,"Centro Comercial Islazul, Calle de la Calderilla, 1, 28054 Madrid, Spain",Italian ,"This place is super close to where I live, I was happy to find out! When I finally go to eat here I was refreshingly surprised at how authentic it tasted..... ",la-tagliatella-madrid-29,https://s3-media1.fl.yelpcdn.com/bphoto/hCAoj3-jDTElDkfwnWogjQ/o.jpg,False,4,40.3633274936244,-3.75603423862299,"{'address1': 'Centro Comercial Islazul', 'address2': 'Calle de la Calderilla, 1', 'address3': '', 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['Centro Comercial Islazul', 'Calle de la Calderilla, 1', '28054 Madrid', 'Spain']}",,,,[],,,,,,,
26,26,Per-Mar,3.0,"Calle de Eugenia de Montijo, 88, 28025 Madrid, Spain",Breakfast & Brunch Tapas Bars ,,per-mar-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/PQ9fa7MURnXi111_TcnEJQ/o.jpg,False,1,40.37849,-3.7481,"{'address1': 'Calle de Eugenia de Montijo, 88', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Eugenia de Montijo, 88', '28025 Madrid', 'Spain']}",+34 914 62 40 03,,,[],,,,,,,
27,27,Bar 100,3.0,"Avenida de Carabanchel Alto, 94, 28044 Madrid, Spain",Tapas Bars ,,bar-100-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/m6rjiGoiAIqC2zcz5VH4fA/o.jpg,False,1,40.36764,-3.75352,"{'address1': 'Avenida de Carabanchel Alto, 94', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Carabanchel Alto, 94', '28044 Madrid', 'Spain']}",+34 915 08 03 56,,,[],,,,,,,
28,28,Los Arcos,3.0,"Calle de Maqueda, 5, 28024 Madrid, Spain",German Beer Bar ,,los-arcos-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/TyBxEoc96GKBc-HT4kIfmg/o.jpg,False,3,40.39467,-3.76461,"{'address1': 'Calle de Maqueda, 5', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Maqueda, 5', '28024 Madrid', 'Spain']}",+34 915 18 24 57,€€,,[],,,,,,,
29,29,San Matías,4.0,"Calle de Illescas, 57, 28024 Madrid, Spain",Spanish Tapas Bars ,,san-matías-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/uM1t6-vJfpZV2v_Qz7YR_g/o.jpg,False,4,40.39578,-3.76427,"{'address1': 'Calle de Illescas, 57', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Illescas, 57', '28024 Madrid', 'Spain']}",+34 915 18 10 73,€€,,[],,,,,,,
30,30,Ruper King,3.5,"Avenida de Nuestra Señora de Fátima, 80, 28047 Madrid, Spain",Tapas Bars ,,ruper-king-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/GOn-iv-1EtjM-pQjyW2XOQ/o.jpg,False,2,40.38236,-3.74804,"{'address1': 'Avenida de Nuestra Señora de Fátima, 80', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Nuestra Señora de Fátima, 80', '28047 Madrid', 'Spain']}",,,,[],,,,,,,
31,31,Buena Birra Social Club,5.0,"Avenida Padre Piquer, 23, 28024 Madrid, Spain",Tabernas Beer Bar ,,buena-birra-social-club-madrid,,False,1,40.3917633273757,-3.76714512705803,"{'address1': 'Avenida Padre Piquer, 23', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Padre Piquer, 23', '28024 Madrid', 'Spain']}",+34 910 13 63 44,€,,[],,,,,,,
32,32,Alegría,3.5,"Calle de Illescas, 98, 28047 Madrid, Spain",Chinese ,,alegría-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/RWF8qyHshszvuMk3azpxMw/o.jpg,False,2,40.38987,-3.75272,"{'address1': 'Calle de Illescas, 98', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Illescas, 98', '28047 Madrid', 'Spain']}",+34 917 18 19 27,,,[],,,,,,,
33,33,Paraíso del Jamón,4.0,"Avenida de la Plaza de Toros, 10, 28025 Madrid, Spain",Spanish Tapas Bars Food ,,paraíso-del-jamón-madrid-4,https://s3-media2.fl.yelpcdn.com/bphoto/6mFe8fBvpWE1lEQVcstvpA/o.jpg,False,1,40.3859,-3.73786,"{'address1': 'Avenida de la Plaza de Toros, 10', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de la Plaza de Toros, 10', '28025 Madrid', 'Spain']}",+34 914 61 43 82,,,[],,,,,,,
34,34,Gran Nemrut,4.0,"Glorieta del Valle de Oro, 4, 28019 Madrid, Spain",Kebab Middle Eastern Pizza ,I visited this restaurant when I traveled to Spain last year. The food was delicious. Especially whatever hot sauce they were serving. It was in a bottle.... ,gran-nemrut-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Y0UCyf0w3LLwd8at_mRgJQ/o.jpg,False,5,40.38847,-3.73058,"{'address1': 'Glorieta del Valle de Oro, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Glorieta del Valle de Oro, 4', '28019 Madrid', 'Spain']}",+34 914 71 52 19,€,,[],,,,,,,
35,35,El Paseo,5.0,"Paseo de Muñoz Grandes, 27, 28025 Madrid, Spain",Churros Cafeteria Chocolatiers & Shops ,,el-paseo-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/lwHCpf9MN2QFnHjWCchcOw/o.jpg,False,1,40.38669,-3.74224,"{'address1': 'Paseo de Muñoz Grandes, 27', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Muñoz Grandes, 27', '28025 Madrid', 'Spain']}",+34 914 61 19 26,€,,[],,,,,,,
36,36,Oriente City,3.5,"Avenida de Nuestra Señora de Fátima, 84, 28047 Madrid, Spain",Chinese ,,oriente-city-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Iv8leE0nE1aXOsh9bATjEw/o.jpg,False,2,40.38199,-3.74835,"{'address1': 'Avenida de Nuestra Señora de Fátima, 84', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Nuestra Señora de Fátima, 84', '28047 Madrid', 'Spain']}",+34 914 61 39 24,,,[],,,,,,,
37,37,El Albero,2.0,"Calle de Eugenia de Montijo, 80, 28025 Madrid, Spain",Tapas Bars Dive Bars ,,el-albero-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/q15c79_MDQgYWkEkE_NLZA/o.jpg,False,1,40.3787,-3.74787,"{'address1': 'Calle de Eugenia de Montijo, 80', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Eugenia de Montijo, 80', '28025 Madrid', 'Spain']}",+34 914 62 11 79,,,[],,,,,,,
38,38,El Emperador,3.0,"Calle de Eugenia de Montijo, 112, 28044 Madrid, Spain",Tapas Bars ,,el-emperador-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/ghxc3pbXn-qjE6izLoSWEA/o.jpg,False,1,40.3744,-3.75121,"{'address1': 'Calle de Eugenia de Montijo, 112', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Eugenia de Montijo, 112', '28044 Madrid', 'Spain']}",+34 915 08 66 92,,,[],,,,,,,
39,39,VIPS,1.0,"Calle Calderilla, 1, 28054 Madrid, Spain",Breakfast & Brunch American (Traditional) ,,vips-madrid-1743,https://s3-media2.fl.yelpcdn.com/bphoto/8iNEMQH9Pew42UBzKRlwOw/o.jpg,False,1,40.3628622,-3.7393958,"{'address1': 'Calle Calderilla, 1', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Calderilla, 1', '28054 Madrid', 'Spain']}",+34 638 57 26 19,€,,[],,,,,,,
40,40,Acueducto,4.0,"Calle de Camarena, 280, 28047 Madrid, Spain",Tapas Bars ,,acueducto-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/8WdB67ELNQDpg8kVYDrK2g/o.jpg,False,4,40.38753,-3.75658,"{'address1': 'Calle de Camarena, 280', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Camarena, 280', '28047 Madrid', 'Spain']}",+34 917 17 38 48,€,,[],,,,,,,
41,41,Radiante,4.0,"Calle de Guareña, 2, 28044 Madrid, Spain",Chinese ,,radiante-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/4NwcV-zb40Hlc_i_nsf1vg/o.jpg,False,2,40.38913,-3.76643,"{'address1': 'Calle de Guareña, 2', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Guareña, 2', '28044 Madrid', 'Spain']}",+34 917 10 70 23,€,,[],,,,,,,
42,42,Los Pinchos,4.0,"Plaza de Almodóvar, 2, 28019 Madrid, Spain",Tapas Bars ,,los-pinchos-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/HCXpQejG9mhX_4xIp9Xo1A/o.jpg,False,2,40.39016,-3.73452,"{'address1': 'Plaza de Almodóvar, 2', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza de Almodóvar, 2', '28019 Madrid', 'Spain']}",+34 914 72 89 40,€,,[],,,,,,,
43,43,Bier HOF Passau,5.0,"Avenida de Pedro Díez, 10, 28019 Madrid, Spain",Tapas/Small Plates Mediterranean Tapas Bars ,"One of the best places in the area. Placed in the quiet San Isidro Neighbourhood, Oporto stop of the 6 and 5 line and Urgel stop of the 5 line. It's weird.... ",bier-hof-passau-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/QcI3tMuhSmPaZ9IzGZEQZQ/o.jpg,False,2,40.3913493,-3.7304964,"{'address1': 'Avenida de Pedro Díez, 10', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Pedro Díez, 10', '28019 Madrid', 'Spain']}",+34 914 72 72 56,€€,,[],,,,,,,
44,44,La Caleta,4.0,"Calle de los Morales, 23, 28054 Madrid, Spain",Spanish ,,la-caleta-madrid-3,https://s3-media1.fl.yelpcdn.com/bphoto/c6iP9UPusrPxYouydaUcaQ/o.jpg,False,4,40.3612481681998,-3.75606290996075,"{'address1': 'Calle de los Morales, 23', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de los Morales, 23', '28054 Madrid', 'Spain']}",,€€,,[],,,,,,,
45,45,Pastachuta,5.0,"Calle de Castrogeriz, 9, 28025 Madrid, Spain",Food Delivery Services Argentine ,,pastachuta-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/TO1tivFKom1i0GWcKjDiAA/o.jpg,False,1,40.38594,-3.74029,"{'address1': 'Calle de Castrogeriz, 9', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Castrogeriz, 9', '28025 Madrid', 'Spain']}",+34 914 28 49 35,,,[],,,,,,,
46,46,la catedral brasería,4.0,"C/ Nicolás Morales 38, Carabanchel bajo, 28019 Madrid, Spain",Steakhouses ,,la-catedral-brasería-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/xlcAh81KpbztJDFTo78g1Q/o.jpg,False,1,40.3908806,-3.73244,"{'address1': 'C/ Nicolás Morales 38', 'address2': 'Carabanchel bajo', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['C/ Nicolás Morales 38', 'Carabanchel bajo', '28019 Madrid', 'Spain']}",+34 912 00 79 52,€,,[],,,,,,,
