,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
40,Ox's,4.5,"Calle Juan Ramon Jimenez, 11, 28036 Madrid, Spain",Spanish ,,oxs-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/sA3EFWbqyYDgZBxuPXMGuQ/o.jpg,False,3,40.45765,-3.68719,"{'address1': 'Calle Juan Ramon Jimenez, 11', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Juan Ramon Jimenez, 11', '28036 Madrid', 'Spain']}",+34 914 58 19 03,,,[],,,,,,,
41,Al Paseo,4.0,"Paseo de la Habana, 65, 28036 Madrid, Spain",Spanish ,,al-paseo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Pd3TLspXCHgE--tx0bWbTA/o.jpg,False,3,40.45445,-3.68353,"{'address1': 'Paseo de la Habana, 65', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Habana, 65', '28036 Madrid', 'Spain']}",+34 914 57 54 03,,,[],,,,,,,
42,Los Pescaítos,4.0,"Calle de Costa Rica, 28, Travesía, 28016 Madrid, Spain",Tapas/Small Plates ,Loved the simplicity of the food and the vibe of an andalucian restaurant in Madrid. The salmonetes (red mullets) were delicious. Gambas as good as they can.... ,los-pescaítos-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/2S0G1fLZ8iyw9Y3NYGA40Q/o.jpg,False,2,40.45825,-3.67292,"{'address1': 'Calle de Costa Rica, 28', 'address2': 'Travesía', 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Costa Rica, 28', 'Travesía', '28016 Madrid', 'Spain']}",+34 913 59 15 84,€€,,[],,,,,,,
43,Casa Camu,3.5,"Principe de Vergara, 287, 28016 Madrid, Spain",Spanish Tapas Bars ,,casa-camu-madrid-3,,False,2,40.45943,-3.67695,"{'address1': 'Principe de Vergara, 287', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Principe de Vergara, 287', '28016 Madrid', 'Spain']}",,,,[],,,,,,,
44,La Pagoda,3.5,"Calle Félix Boix, 7, 28036 Madrid, Spain",Asian Fusion ,,la-pagoda-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/UAnFl5PU_8Hf35nqI6kcVw/o.jpg,False,5,40.4632545386476,-3.68733660303464,"{'address1': 'Calle Félix Boix, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Félix Boix, 7', '28036 Madrid', 'Spain']}",+34 913 45 40 47,€€€,,[],,,,,,,
45,El Cañar,4.0,"Calle del Doctor Fleming, 44, 28036 Madrid, Spain",Arroceria / Paella Tapas/Small Plates ,,el-cañar-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/QhPJOEEbNcK5rU8N1SevVQ/o.jpg,False,3,40.4611,-3.68769,"{'address1': 'Calle del Doctor Fleming, 44', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Doctor Fleming, 44', '28036 Madrid', 'Spain']}",+34 913 59 95 82,,,[],,,,,,,
46,Doña Paca,4.5,"Calle del Príncipe de Vergara, 285, 28016 Madrid, Spain",Spanish ,,doña-paca-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/N7gdkW2s8m5t3bDwWPa-hg/o.jpg,False,3,40.45929,-3.67697,"{'address1': 'Calle del Príncipe de Vergara, 285', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Príncipe de Vergara, 285', '28016 Madrid', 'Spain']}",+34 913 50 23 90,,,[],,,,,,,
47,Desencaja,5.0,"Paseo de la Habana, 84, 28036 Madrid, Spain",Spanish Tapas/Small Plates ,"I've been here on several occasions.  If you are a foodie and love great food this is a must.
I've always done the chef's choice menu.  Every course is.... ",desencaja-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/jQA0Gymee3Z6NgH72H48sA/o.jpg,False,2,40.4560699,-3.6811099,"{'address1': 'Paseo de la Habana, 84', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Habana, 84', '28036 Madrid', 'Spain']}",+34 914 57 56 68,€€€,,[],,,,,,,
48,Le Coq,5.0,"Calle del Príncipe de Vergara, 269, 28016 Madrid, Spain",Rotisserie Chicken ,"Really yummy and good value chicken,  cooked on charcoal. It organic and you get to pick a sauce: so far chimichuri and classic French having amazing. Half.... ",le-coq-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/Itc3o1Ip6gSgg8tZGYakWg/o.jpg,False,2,40.45749,-3.67717,"{'address1': 'Calle del Príncipe de Vergara, 269', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Príncipe de Vergara, 269', '28016 Madrid', 'Spain']}",+34 911 72 48 06,€€,,[],,,,,,,
49,Ikura,5.0,"Calle de Costa Rica, 22, 28016 Madrid, Spain",Japanese ,This restaurant is one of the best sushi places I've been to in Madrid and it has a wide variety of food. The service is great and the staff is friendly but.... ,ikura-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/KBXq73ZycdFs2HvC5Et6fw/o.jpg,False,5,40.4582596,-3.6735599,"{'address1': 'Calle de Costa Rica, 22', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Costa Rica, 22', '28016 Madrid', 'Spain']}",+34 913 59 98 63,,,[],,,,,,,
